177175,Request Completed,"1/11/2016, 10:38:53 PM","1/11/2016, 10:38:53 PM","1/13/2016, 1:16:05 AM","1/13/2016, 1:16:05 AM","1/14/2016, 10:38:53 PM",Waste Bin Damaged,27 Thane Street WENTWORTHVILLE NSW 2145,Lot 5 DP710319,-33.798174,150.9657679
177176,Request Completed,"1/11/2016, 10:38:56 PM","1/11/2016, 10:38:56 PM","2/22/2016, 9:42:00 PM","2/22/2016, 9:42:00 PM","6/11/2016, 9:48:55 PM",Maintenance of Park Play Equipment,Granville Park (Pk 24) 2 Merrylands Road MERRYLANDS NSW 2160,Lot 255 DP752058,-33.8387518,150.9984539
177177,Request Completed,"1/11/2016, 10:42:08 PM","1/11/2016, 10:42:08 PM","1/13/2016, 1:09:40 AM","1/13/2016, 1:09:40 AM","1/14/2016, 10:42:08 PM",Waste Bin Damaged,5/22 Factory Street NORTH PARRAMATTA NSW 2151,SP10103,-33.799647,151.0049947
177179,Request Completed,"1/11/2016, 10:44:39 PM","1/11/2016, 10:44:39 PM","1/13/2016, 12:59:37 AM","1/13/2016, 12:59:37 AM","1/14/2016, 10:44:39 PM",Waste Bin Damaged,10 Prune Street CONSTITUTION HILL NSW 2145,Lot 40 DP216006,-33.7903054,150.9750713
177180,Request Completed,"1/11/2016, 10:44:52 PM","1/11/2016, 10:44:52 PM","1/16/2016, 3:38:38 AM","1/16/2016, 3:38:38 AM","2/8/2016, 10:44:52 PM",Abandoned Vehicle,9 Greenmeadows Crescent TOONGABBIE NSW 2146,Lot 33 DP246992,-33.7839238,150.9569647
177181,Request Completed,"1/11/2016, 10:47:06 PM","1/11/2016, 10:47:06 PM","1/11/2016, 11:42:34 PM","1/11/2016, 11:42:34 PM","1/18/2016, 10:47:06 PM",Waste Management General Information,17/23 Brickfield Street NORTH PARRAMATTA NSW 2151,SP61928,-33.8036025,151.0101664
177182,Request Completed,"1/11/2016, 10:47:10 PM","1/11/2016, 10:47:10 PM","1/13/2016, 1:26:50 AM","1/13/2016, 1:26:50 AM","1/14/2016, 10:47:10 PM",Waste Bin Service Missed,13/509-511 Wentworth Avenue TOONGABBIE NSW 2146,SP81860,-33.7859442,150.9523034
177183,Request Completed,"1/11/2016, 10:47:50 PM","1/11/2016, 10:47:50 PM","1/15/2016, 8:28:32 PM","1/15/2016, 8:28:32 PM","3/7/2016, 10:47:50 PM",Illegally Dumped Rubbish,9-13 Early Street PARRAMATTA NSW 2150,SP54316,-33.8212059,151.0010662
177184,Request Completed,"1/11/2016, 10:49:38 PM","1/11/2016, 10:49:38 PM","1/12/2016, 8:48:42 PM","1/12/2016, 8:48:42 PM","2/8/2016, 10:49:38 PM",Request for Removal of Litter - Mobility Use Only,Model Farms Reserve (Pk 279) 97RD Model Farms Road WINSTON HILLS NSW 2153,Lot 7021 DP1031146,-33.7754989,150.995756
177185,Request Completed,"1/11/2016, 10:52:51 PM","1/11/2016, 10:53:34 PM","1/12/2016, 9:07:00 PM","1/12/2016, 9:07:00 PM","1/18/2016, 10:53:34 PM",Waste Bin Stolen,6 Jeffery Avenue NORTH PARRAMATTA NSW 2151,Lot 68 DP35290,-33.7952757,151.0061891
177188,Request Completed,"1/11/2016, 11:02:12 PM","1/11/2016, 11:02:12 PM","1/15/2016, 11:35:54 PM","1/15/2016, 11:35:54 PM","2/8/2016, 11:02:12 PM",Parking Offence,10 Bijiji Street PENDLE HILL NSW 2145,Lot 10 DP842264,-33.797308,150.9600779
177189,Request Completed,"1/11/2016, 11:05:51 PM","1/11/2016, 11:06:34 PM","1/28/2016, 5:55:34 PM","1/28/2016, 5:55:34 PM","4/4/2016, 10:06:34 PM",Repair of existing Footpath ( Inspected by OLO's ),The Barrington 10 Smith Street PARRAMATTA NSW 2150,Lot 11 DP856102,-33.8154449,151.0063383
177190,Request Completed,"1/11/2016, 11:05:55 PM","1/11/2016, 11:05:55 PM","1/13/2016, 1:22:21 AM","1/13/2016, 1:22:21 AM","1/14/2016, 11:05:55 PM",Waste Bin Service Missed,401 Blaxcell Street SOUTH GRANVILLE NSW 2142,Lot 2 DP14156,-33.8614784,151.0068598
177191,Request Completed,"1/11/2016, 11:08:47 PM","1/11/2016, 11:08:47 PM","1/11/2016, 11:43:37 PM","1/11/2016, 11:43:37 PM","1/18/2016, 11:08:47 PM",Waste Management General Information,6 Yurunga Street TELOPEA NSW 2117,Lot 152 DP855984,-33.7903637,151.0362163
177194,Request Completed,"1/11/2016, 11:18:24 PM","1/11/2016, 11:18:24 PM","1/21/2016, 3:58:32 AM","1/21/2016, 3:58:32 AM","3/7/2016, 11:18:24 PM",Illegally Dumped Rubbish,342 Marsden Road CARLINGFORD NSW 2118,SP38784,-33.7821623,151.055077
177195,Request Completed,"1/11/2016, 11:18:25 PM","1/11/2016, 11:18:25 PM","1/11/2016, 11:43:08 PM","1/11/2016, 11:43:08 PM","1/18/2016, 11:18:25 PM",Waste Management General Information,Council Admin Office 30-38 Darcy Street PARRAMATTA NSW 2150,Lot B DP419250,-33.8167535,151.0049088
177197,Request Completed,"1/11/2016, 11:22:15 PM","1/11/2016, 11:22:15 PM","1/14/2016, 1:30:40 AM","1/14/2016, 1:30:40 AM","3/7/2016, 11:22:15 PM",Illegally Dumped Rubbish,Rapenea Community Forest (Pk 430) 34 Brand Street DUNDAS VALLEY NSW 2117,Lot 10 DP31752,-33.7899013,151.0487171
177199,Request Completed,"1/11/2016, 11:33:11 PM","1/11/2016, 11:33:11 PM","1/15/2016, 8:30:16 PM","1/15/2016, 8:30:16 PM","2/8/2016, 11:33:11 PM",Prohibited Activity,126 O Connell Street NORTH PARRAMATTA NSW 2151,Lot 1 DP625886,-33.7981275,151.0016235
177200,Request Completed,"1/11/2016, 11:35:09 PM","1/11/2016, 11:35:09 PM","1/12/2016, 12:34:32 AM","1/12/2016, 12:34:32 AM","1/18/2016, 11:35:09 PM",Waste Management General Information,162 Bulli Road CONSTITUTION HILL NSW 2145,Lot 103 DP202293,-33.7927337,150.9728947
177201,Request Completed,"1/11/2016, 11:35:14 PM","1/11/2016, 11:35:14 PM","1/12/2016, 1:34:09 AM","1/12/2016, 1:34:09 AM","5/10/2016, 10:35:14 PM",Pollution Report - Noise,Mayflower Village 17 Park Avenue WESTMEAD NSW 2145,Lot 51 DP633455,-33.8057975,150.992647
177203,Request Completed,"1/11/2016, 11:39:29 PM","1/11/2016, 11:39:29 PM","1/23/2016, 6:30:37 AM","1/23/2016, 6:30:37 AM","2/8/2016, 11:39:29 PM",Prohibited Activity,44 Oakes Road WINSTON HILLS NSW 2153,Lot 3 DP1138907,-33.7813255,150.9746278
177204,Request Completed,"1/11/2016, 11:44:22 PM","1/11/2016, 11:44:22 PM","1/13/2016, 1:19:05 AM","1/13/2016, 1:19:05 AM","1/14/2016, 11:44:22 PM",Waste Bin Service Missed,66 Caloola Road CONSTITUTION HILL NSW 2145,Lot 2 DP504165,-33.7930135,150.9715054
177205,Request Completed,"1/11/2016, 11:45:37 PM","1/11/2016, 11:45:37 PM","1/13/2016, 1:37:12 AM","1/13/2016, 1:37:12 AM","1/14/2016, 11:45:37 PM",Waste Bin Service Missed,19 Hollis Street CONSTITUTION HILL NSW 2145,Lot 5 DP227278,-33.791695,150.9756522
177206,Request Completed,"1/11/2016, 11:48:50 PM","1/11/2016, 11:48:50 PM","1/25/2016, 10:42:42 PM","1/25/2016, 10:42:42 PM","3/7/2016, 11:48:50 PM",Illegally Dumped Rubbish,6 Allen Street HARRIS PARK NSW 2150,SP9762,-33.8255813,151.012244
177209,Request Overdue,"1/11/2016, 11:54:09 PM","1/11/2016, 11:54:09 PM",,,"6/27/2016, 10:54:09 PM",Trees on Private Land Overhanging Council Land,340 Marsden Road CARLINGFORD NSW 2118,SP39191,-33.7822627,151.055387
177073,Request Completed,"1/11/2016, 6:00:01 AM","1/11/2016, 6:00:50 AM","1/22/2016, 9:46:03 PM","1/22/2016, 9:46:03 PM","5/20/2016, 5:00:50 AM",Dead Animal on Council Land,379 Kissing Point Road ERMINGTON NSW 2115,Lot 12 DP869307,-33.8051262,151.0581818
177075,Request Completed,"1/11/2016, 6:49:11 PM","1/11/2016, 6:49:11 PM","1/16/2016, 3:37:13 AM","1/16/2016, 3:37:13 AM","3/7/2016, 6:49:11 PM",Illegally Dumped Rubbish,1 Jessie Street WESTMEAD NSW 2145,Lot 3 DP128803,-33.8042545,150.9939227
177076,Request Completed,"1/11/2016, 7:10:14 PM","1/11/2016, 7:10:56 PM","1/13/2016, 1:38:45 AM","1/13/2016, 1:38:45 AM","1/14/2016, 7:10:56 PM",Waste Bin Service Missed,19 Woodlawn Drive TOONGABBIE NSW 2146,Lot 10 DP243410,-33.7824007,150.9539911
177077,Request Completed,"1/11/2016, 7:10:30 PM","1/11/2016, 7:11:14 PM","1/13/2016, 1:15:38 AM","1/13/2016, 1:15:38 AM","1/14/2016, 7:11:14 PM",Waste Bin Damaged,5 Short Street WENTWORTHVILLE NSW 2145,Lot 20 Sec 3 DP976563,-33.80623509999999,150.9739243
177080,Request Completed,"1/11/2016, 7:32:58 PM","1/11/2016, 7:32:58 PM","1/13/2016, 12:59:07 AM","1/13/2016, 12:59:07 AM","1/14/2016, 7:32:58 PM",Waste Bin Damaged,30 Rickard Street CARLINGFORD NSW 2118,Lot 1 DP29201,-33.7788025,151.0563065
177083,Request Completed,"1/11/2016, 7:36:33 PM","1/11/2016, 7:37:22 PM","1/21/2016, 11:56:11 PM","1/21/2016, 11:56:11 PM","4/4/2016, 6:37:22 PM",Repair of existing Footpath ( Inspected by OLO's ),20 Wentworth Street PARRAMATTA NSW 2150,SP20004,-33.818785,151.0055396
177084,Request Completed,"1/11/2016, 7:37:06 PM","1/11/2016, 7:37:06 PM","1/11/2016, 8:43:26 PM","1/11/2016, 8:43:26 PM","1/18/2016, 7:37:06 PM",Waste Bin Stolen,72 Clyde Street GRANVILLE NSW 2142,Lot 1 DP189895,-33.8404453,151.0137296
177085,Request Completed,"1/11/2016, 7:48:00 PM","1/11/2016, 7:48:00 PM","1/13/2016, 1:12:12 AM","1/13/2016, 1:12:12 AM","1/14/2016, 7:48:00 PM",Waste Bin Damaged,47 Burrabogee Road TOONGABBIE NSW 2146,Lot 1 DP394735,-33.7960447,150.9580273
177086,Request Completed,"1/11/2016, 7:49:55 PM","1/11/2016, 7:49:55 PM","1/13/2016, 1:39:16 AM","1/13/2016, 1:39:16 AM","1/14/2016, 7:49:55 PM",Waste Bin Service Missed,25 Constance Street GUILDFORD NSW 2161,Lot 12 Sec 1 DP1144,-33.8512434,150.9983454
177089,Request Completed,"1/11/2016, 7:55:30 PM","1/11/2016, 7:55:30 PM","1/11/2016, 10:46:42 PM","1/11/2016, 10:46:42 PM","5/20/2016, 6:55:30 PM",Dead Animal on Council Land,129 Arthur Street PARRAMATTA NSW 2150,Lot 5 DP27997,-33.8184392,151.0197173
177091,Request Completed,"1/11/2016, 8:01:17 PM","1/11/2016, 8:01:17 PM","1/14/2016, 3:08:59 AM","1/14/2016, 3:08:59 AM","1/18/2016, 8:01:17 PM",Waste Bin Stolen,48 Greenleaf Street CONSTITUTION HILL NSW 2145,Lot 206 DP219762,-33.78788240000001,150.9727931
177092,Request Completed,"1/11/2016, 8:01:44 PM","1/11/2016, 8:01:44 PM","1/21/2016, 4:02:37 AM","1/21/2016, 4:02:37 AM","3/7/2016, 8:01:44 PM",Illegally Dumped Rubbish,131 Good Street ROSEHILL NSW 2142,Lot 2 DP305403,-33.8248761,151.0136591
177093,Request Completed,"1/11/2016, 8:01:53 PM","1/11/2016, 8:01:53 PM","1/13/2016, 1:17:11 AM","1/13/2016, 1:17:11 AM","1/14/2016, 8:01:53 PM",Waste Bin Damaged,64 Huxley Drive WINSTON HILLS NSW 2153,Lot 36 DP230252,-33.7780822,150.9916126
177096,Request Completed,"1/11/2016, 8:04:14 PM","1/11/2016, 8:04:14 PM","1/29/2016, 3:43:41 AM","1/29/2016, 3:43:41 AM","2/8/2016, 8:04:14 PM",Food Borne Illness Report,38 Phillip Street PARRAMATTA NSW 2150,Lot 1 DP799649,-33.8125809,151.0061984
177097,Request Completed,"1/11/2016, 8:05:56 PM","1/11/2016, 8:05:56 PM","1/16/2016, 3:45:59 AM","1/16/2016, 3:45:59 AM","3/7/2016, 8:05:56 PM",Illegally Dumped Rubbish,129 Good Street ROSEHILL NSW 2142,Lot A DP319505,-33.8250563,151.0135432
177098,Request Completed,"1/11/2016, 8:05:59 PM","1/11/2016, 8:05:59 PM","1/16/2016, 12:16:03 AM","1/16/2016, 12:16:03 AM","2/8/2016, 8:05:59 PM",Request for Removal of Litter,Guildford Park (Pk 25) 15 Marian Street GUILDFORD NSW 2161,Lot 27 Sec C DP1954,-33.8496751,150.9895011
177101,Request Completed,"1/11/2016, 8:12:16 PM","1/11/2016, 8:12:16 PM","1/13/2016, 1:02:48 AM","1/13/2016, 1:02:48 AM","1/14/2016, 8:12:16 PM",Waste Bin Damaged,66 O Neill Street GRANVILLE NSW 2142,Lot A DP382440,-33.8462728,151.0082935
177103,Request Completed,"1/11/2016, 8:18:50 PM","1/11/2016, 8:18:50 PM","1/13/2016, 1:01:42 AM","1/13/2016, 1:01:42 AM","1/14/2016, 8:18:50 PM",Waste Bin Damaged,78 Dunlop Street EPPING NSW 2121,Lot 13 Sec 3 DP10048,-33.7797955,151.0655345
177104,Request Completed,"1/11/2016, 8:21:29 PM","1/11/2016, 8:21:29 PM","3/5/2016, 3:25:35 AM","3/5/2016, 3:25:35 AM","4/1/2016, 8:21:29 PM",Overgrown Vegetation on Private Land,33A Perry Street DUNDAS VALLEY NSW 2117,Lot 3 DP559182,-33.7917304,151.060335
177105,Request Completed,"1/11/2016, 8:21:58 PM","1/11/2016, 8:21:58 PM","1/13/2016, 1:13:15 AM","1/13/2016, 1:13:15 AM","1/14/2016, 8:21:58 PM",Waste Bin Damaged,1/535 Wentworth Avenue TOONGABBIE NSW 2146,SP54332,-33.7846245,150.9540168
177106,Request Completed,"1/11/2016, 8:23:10 PM","1/11/2016, 8:23:10 PM","2/10/2016, 3:35:39 AM","2/10/2016, 3:35:39 AM","4/4/2016, 7:23:10 PM",Dangerous Trees on Private Land,9 Noble Place TELOPEA NSW 2117,Lot 14 DP30958,-33.7914583,151.0408262
177107,Request Completed,"1/11/2016, 8:23:28 PM","1/11/2016, 8:23:28 PM","1/13/2016, 1:15:15 AM","1/13/2016, 1:15:15 AM","1/14/2016, 8:23:28 PM",Waste Bin Damaged,46C Lower Mount Street WENTWORTHVILLE NSW 2145,Lot 31 DP1194042,-33.8003311,150.9703473
177108,Request Completed,"1/11/2016, 8:26:43 PM","1/11/2016, 8:26:43 PM","1/13/2016, 1:39:47 AM","1/13/2016, 1:39:47 AM","1/14/2016, 8:26:43 PM",Waste Bin Service Missed,75 Louis Street GRANVILLE NSW 2142,Lot 781 DP1099521,-33.8402626,151.0038098
177109,Request Completed,"1/11/2016, 8:30:08 PM","1/11/2016, 8:30:08 PM","1/12/2016, 11:48:20 PM","1/12/2016, 11:48:20 PM","3/7/2016, 8:30:08 PM",Illegally Dumped Rubbish,26 Sixth Street GRANVILLE NSW 2142,Lot 11 DP6784,-33.8422502,151.0148712
177110,Request Completed,"1/11/2016, 8:33:04 PM","1/11/2016, 8:33:04 PM","1/13/2016, 1:13:48 AM","1/13/2016, 1:13:48 AM","1/14/2016, 8:33:04 PM",Waste Bin Damaged,90 Darcy Road WENTWORTHVILLE NSW 2145,Lot 2 DP28204,-33.8015339,150.9674053
177111,Request Completed,"1/11/2016, 8:35:03 PM","1/11/2016, 8:35:03 PM","1/13/2016, 1:40:29 AM","1/13/2016, 1:40:29 AM","1/14/2016, 8:35:03 PM",Waste Bin Service Missed,6/55-59 Bursill Street GUILDFORD NSW 2161,SP67744,-33.8508139,150.9917496
177112,Request Completed,"1/11/2016, 8:35:21 PM","1/11/2016, 8:35:21 PM","1/12/2016, 2:00:17 AM","1/12/2016, 2:00:17 AM","1/25/2016, 8:35:21 PM",Maintenance of Information Sign,11 Mason Street NORTH PARRAMATTA NSW 2151,Lot 2 DP834161,-33.8076626,151.0175234
177113,Request Completed,"1/11/2016, 8:36:50 PM","1/11/2016, 8:36:50 PM","1/23/2016, 1:56:46 AM","1/23/2016, 1:56:46 AM","1/20/2016, 8:36:50 PM",Barricade Issues,11 Mason Street NORTH PARRAMATTA NSW 2151,Lot 2 DP834161,-33.8076626,151.0175234
177115,Request Completed,"1/11/2016, 8:44:16 PM","1/11/2016, 8:44:16 PM","1/25/2016, 3:30:17 AM","1/25/2016, 3:30:17 AM","2/8/2016, 8:44:16 PM",Abandoned Vehicle,24 Adamson Avenue DUNDAS VALLEY NSW 2117,Lot 1045 DP36696,-33.7978982,151.0561876
177116,Request Completed,"1/11/2016, 8:44:19 PM","1/11/2016, 8:44:19 PM","1/13/2016, 1:14:11 AM","1/13/2016, 1:14:11 AM","1/14/2016, 8:44:19 PM",Waste Bin Damaged,133 Darcy Road WENTWORTHVILLE NSW 2145,Lot 7 DP706048,-33.8006468,150.964579
177117,Request Completed,"1/11/2016, 8:45:07 PM","1/11/2016, 8:45:07 PM","1/13/2016, 1:10:58 AM","1/13/2016, 1:10:58 AM","1/14/2016, 8:45:07 PM",Waste Bin Damaged,44 John Street RYDALMERE NSW 2116,Lot 218 DP15160,-33.8156434,151.0450318
177118,Request Completed,"1/11/2016, 8:46:18 PM","1/11/2016, 8:46:18 PM","1/13/2016, 6:19:39 PM","1/13/2016, 6:19:39 PM","4/4/2016, 7:46:18 PM",Repair of Existing Footpath,38 Primrose Avenue RYDALMERE NSW 2116,Lot 68 DP36565,-33.8167104,151.0503851
177119,Request Completed,"1/11/2016, 8:47:17 PM","1/11/2016, 8:47:17 PM","1/11/2016, 9:21:23 PM","1/11/2016, 9:21:23 PM","1/18/2016, 8:47:17 PM",Waste Bin Stolen,15/21-23 Early Street PARRAMATTA NSW 2150,SP44825,-33.8213039,151.0017253
177120,Request Completed,"1/11/2016, 8:50:44 PM","1/11/2016, 8:50:44 PM","1/14/2016, 3:00:36 AM","1/14/2016, 3:00:36 AM","1/18/2016, 8:50:44 PM",Waste Bin Stolen,20/22 Early Street PARRAMATTA NSW 2150,Lot 101 DP714314,-33.820558,151.0014192
177124,Request Completed,"1/11/2016, 8:56:36 PM","1/11/2016, 8:56:36 PM","1/14/2016, 2:56:45 AM","1/14/2016, 2:56:45 AM","1/18/2016, 8:56:36 PM",Waste Bin Stolen,4/35-37 Wellington Road SOUTH GRANVILLE NSW 2142,SP86698,-33.8623984,151.0111886
177125,Request Completed,"1/11/2016, 8:57:07 PM","1/11/2016, 8:57:07 PM","3/24/2016, 3:09:52 AM","3/24/2016, 3:09:52 AM","4/1/2016, 8:57:07 PM",Overgrown Vegetation on Private Land,3 Budgeree Road TOONGABBIE NSW 2146,SP60866,-33.7919469,150.9536273
177127,Request Completed,"1/11/2016, 9:01:19 PM","1/11/2016, 9:01:19 PM","2/3/2016, 9:36:46 PM","2/3/2016, 9:36:46 PM","5/26/2016, 8:01:19 PM",Animal Noise/Animal Nuisance,20 Adah Street GUILDFORD NSW 2161,Lot 31 Sec 7 DP945,-33.8540001,151.0064084
177128,Request Completed,"1/11/2016, 9:02:13 PM","1/11/2016, 9:02:13 PM","1/13/2016, 5:47:25 PM","1/13/2016, 5:47:25 PM","2/8/2016, 9:02:13 PM",Maintenance of Council's Parks & Reserves,Granville Park (Pk 24) 2 Montrose Avenue MERRYLANDS NSW 2160,Lot 232 DP752058,-33.8400848,150.9952309
177129,Request Completed,"1/11/2016, 9:07:22 PM","1/11/2016, 9:07:22 PM","3/24/2016, 10:33:22 PM","3/24/2016, 10:33:22 PM","5/10/2016, 8:07:22 PM",Pollution Report - Noise,Mayflower Village 2-6 Helen Street WESTMEAD NSW 2145,Lot 50 DP633455,-33.8049227,150.9922729
177129,Request Completed,"1/11/2016, 9:07:22 PM","1/11/2016, 9:07:22 PM","3/24/2016, 10:33:22 PM","3/24/2016, 10:33:22 PM","5/10/2016, 8:07:22 PM",Pollution Report - Noise,Mayflower Village 2-6 Helen Street WESTMEAD NSW 2145,Lot 50 DP633455,-33.8049227,150.9922729
177130,Request Completed,"1/11/2016, 9:09:51 PM","1/11/2016, 9:09:51 PM","1/14/2016, 3:12:15 AM","1/14/2016, 3:12:15 AM","1/14/2016, 9:09:51 PM",Waste Bin Damaged,40 Macquarie Street PARRAMATTA NSW 2150,Lot A DP404724,-33.8149447,151.0034406
177131,Request Completed,"1/11/2016, 9:10:14 PM","1/11/2016, 9:10:14 PM","1/14/2016, 3:07:38 AM","1/14/2016, 3:07:38 AM","1/18/2016, 9:10:14 PM",Waste Bin Stolen,45 Blaxcell Street GRANVILLE NSW 2142,Lot 13 DP779508,-33.83907110000001,151.0113397
177132,Request Completed,"1/11/2016, 9:13:40 PM","1/11/2016, 9:13:40 PM","1/16/2016, 2:15:20 AM","1/16/2016, 2:15:20 AM","1/18/2016, 9:13:40 PM",Waste Bin Stolen,23 Claremont Street MERRYLANDS NSW 2160,Lot 185 DP10194,-33.8409379,150.9937714
